id	best.stellar.m_star	bayes.stellar.m_star	bayes.stellar.m_star_err	best.reduced_chi_square	best.sfh.age_main	best.sfh.tau_main	bayes.agn.luminosity	bayes.agn.fracAGN	bayes.agn.luminosity_err	bayes.agn.fracAGN_err	redshift
129885	3.198040821990951e+16	3.3215886404769364e+16	2948264399848084.0	7.558162136735919	1000.0	200.0	1.7807837030765768e+43	0.1000000021721691	9.451743357115366e+41	2.0843075968308108e-05	0.383978
4623	3.2086077508235148e+16	3.61915803614111e+16	6182652137143667.0	4.586587301024239	2000.0	1000.0	1.2248133145092766e+43	0.10000000001900027	1.4653137842688824e+42	1.949380162742597e-06	0.4033795
4918	3.2369161737124148e+16	3.263713357576633e+16	2041199397418433.5	10.181626828237654	1000.0	200.0	2.8702232167799395e+43	0.09999999999999996	2.4785365275025383e+42	2.293658536011876e-12	0.7152544
129821	3.2401983668366828e+16	3.2529172875262296e+16	1626458643763115.0	17.25918944600394	1000.0	200.0	3.0276071697959296e+43	0.1	1.513803584897965e+42	2.0405838876343114e-13	0.66
2635	3.249856039335211e+16	3.2425193345156244e+16	2644396855462491.5	8.936428002059307	1000.0	200.0	8.006272056394017e+42	0.1000000052476145	1.954309150147681e+42	3.239634048889431e-05	0.348654
3783	3.323761912239968e+16	2.9684403702983996e+16	5656974991113718.0	7.309553798090876	2000.0	500.0	2.4639385861841406e+43	0.10000001246748258	1.8617615042381337e+42	4.9934921255727235e-05	0.3496363
4422	3.324456409224415e+16	3.69106599442168e+16	3745430552293903.0	9.1726495906282	1000.0	200.0	1.1991648193145929e+43	0.09999999999999999	3.093384073788533e+42	6.15156534649924e-11	0.3486332
4295	3.3534195682679236e+16	3.775255832141242e+16	1.0220666889719566e+16	8.24189061841874	1000.0	200.0	1.2256859319512068e+43	0.10000502733204521	2.7769165077384576e+42	0.0010027168767854922	0.3034259
129876	3.3560384319884804e+16	3.4017534092595372e+16	2722099664146870.0	10.808743207435311	1000.0	200.0	6.494856876773123e+42	0.10000000000000066	4.103295634299339e+41	1.1848518209853464e-08	0.3643478
4418	3.3574028676702556e+16	3.390266590353743e+16	1695133295176871.8	11.423859634410512	1000.0	200.0	8.437239894631234e+42	0.10000000000000075	8.179047161035038e+41	1.2357966785747187e-08	0.1970301
4696	3.360149250402786e+16	3.509854672862833e+16	3916187250862730.5	8.675667322625722	1000.0	200.0	6.6889715166704e+42	0.1000000000000044	5.612391981227666e+41	3.01904619611823e-08	0.3798221
3354	3.38166038250569e+16	3.3936168283285356e+16	1696808414164268.0	8.05560643456403	1000.0	200.0	2.0057172570181913e+43	0.10000000000000002	1.0028586285090958e+42	1.1278687399065947e-09	0.4422374
3487	3.4185733403606024e+16	2.2687410295489544e+16	6981868693351270.0	6.2092906049797945	5000.0	200.0	2.470063901189207e+43	0.10010538242527832	1.2350319505946036e+42	0.004594073311120262	0.5936148
4378	3.4294734022345692e+16	3.675216421286757e+16	3984492853027143.0	11.03116546159958	1000.0	200.0	3.07620967811665e+43	0.10000000000000003	1.538104839058325e+42	2.7959250967950063e-17	0.566886
3398	3.4315099498084404e+16	4.413117912318642e+16	1.3022002883440208e+16	13.235537721414719	2000.0	200.0	1.7300680996562155e+43	0.10000003710809499	3.9053001666099234e+42	8.614881094218983e-05	0.1804971
2831	3.471212733432235e+16	3.429698751621596e+16	1714849375810798.0	9.791578728362516	1000.0	200.0	1.6365369403723042e+43	0.09999999999999994	8.182684701861521e+41	3.0988619283194623e-13	0.3144055
4424	3.474909624240211e+16	3.4435136954235852e+16	1721756847711792.8	8.323353236217097	1000.0	200.0	1.5933390289269044e+43	0.10000000000000249	9.23390532595641e+41	2.2906901345287564e-08	0.3280639
4034	3.4947382121455124e+16	3.5437848889961096e+16	1771892444498055.0	10.322244698527006	2000.0	200.0	3.5684262520809683e+42	0.10041077782546731	4.970165670517169e+41	0.009054657733541183	0.2394725
4112	3.5291215446500748e+16	3.5334650549778412e+16	1766732527488920.8	20.777605114903317	1000.0	200.0	3.1503839362233635e+43	0.10000000000000005	1.5751919681116818e+42	5.1030263274910646e-11	0.93405956
5025	3.5331137512018316e+16	4.436264285213584e+16	9960412731858118.0	8.451344366976107	1000.0	200.0	1.296974536762757e+43	0.10000366542613469	2.4926507871414566e+42	0.0008561961174925956	0.5815998
3914	3.5487620022710464e+16	3.5924590133059692e+16	1914962093954233.5	11.217137826501533	1000.0	200.0	3.153768599138899e+43	0.09999999999999998	1.5768842995694494e+42	1.0671856235446858e-14	0.5936148
4264	3.55640157841789e+16	3.868051346096927e+16	5882034108355607.0	11.039225068912222	1000.0	200.0	7.213916988067295e+42	0.10000000001080118	7.135271777658696e+41	1.469771145140803e-06	0.3825634
2700	3.5930505161388756e+16	3.745617343875592e+16	4757185802045154.0	7.8232630531397325	3000.0	500.0	5.987416901866932e+42	0.23633307947191426	2.4159218551113058e+42	0.09316841809802084	0.277063
2667	3.596239194985188e+16	2.5171103176138052e+16	8381078927931884.0	8.463524666285833	7000.0	2000.0	1.4142615420810907e+43	0.14603441619038396	1.773382147876901e+42	0.08420258030939468	0.1100022
4636	3.618283906631797e+16	3.621796595853375e+16	1810898297926687.8	26.990921254019707	1000.0	200.0	2.6162967153938316e+43	0.10000000000000002	1.3081483576969158e+42	1.396053238315216e-17	0.1456756
2840	3.623496482041997e+16	3.9459622824989384e+16	5329324379006602.0	6.214983902631641	1000.0	200.0	7.483065335777709e+42	0.10000000000001409	9.107337377778475e+41	5.318021599759919e-08	0.3961475
3264	3.650389639866006e+16	3.692276999172412e+16	5257693032212761.0	8.446604694643868	1000.0	200.0	1.7374843357125662e+43	0.10000000001274063	1.7306335571164284e+42	1.596288168277856e-06	0.3667806
4456	3.652411493738896e+16	3.622834837442687e+16	1811417418721343.8	7.679852689117113	1000.0	200.0	1.7078106536293337e+43	0.10000000000000002	8.539053268146668e+41	1.5757315124685353e-09	0.3914874
3106	3.6574983573734264e+16	3.6780076546688024e+16	1839003827334401.2	8.813529784158131	1000.0	200.0	1.7860390071048582e+43	0.09999999999999994	8.930195035524291e+41	4.122500416404743e-10	0.43
4991	3.70808016125784e+16	3.683791823089469e+16	2620916900881245.5	8.751431078384323	1000.0	200.0	7.623461852171623e+42	0.09999999999999999	5.844080192006055e+41	1.035272144318826e-09	0.4060406
5151	3.753908735218742e+16	3.718832528191738e+16	2121424376116946.5	21.21134750653389	7000.0	10000.0	3.062058377834547e+43	0.1	1.5310291889172737e+42	1.156211246954629e-13	0.3352501
4007	3.755971580131397e+16	3.68490850074829e+16	1842454250374145.0	9.436853480079192	2000.0	200.0	6.479123881246121e+42	0.1000000118962147	7.230564349060378e+41	4.877748246928884e-05	0.2276
2782	3.764005775540776e+16	3.186949745640875e+16	6898692363545150.0	7.04050914261513	3000.0	500.0	9.983490172774303e+42	0.14090662547347796	2.9633859794046505e+42	0.08067256961162156	0.2755461
3504	3.797711150998402e+16	4.513833597289014e+16	8168825456331036.0	8.796011758977782	2000.0	500.0	1.266639576549996e+43	0.10020022447006681	2.539475053064972e+42	0.00632493511231292	0.3638278
2390	3.809620391983584e+16	3.850545525382423e+16	1925272762691211.8	10.405713649498008	1000.0	200.0	2.6719068099948387e+43	0.09999999999999999	1.3359534049974194e+42	1.3878273213329575e-17	0.19587
5142	3.835843405804632e+16	3.973545928939915e+16	6115155419703422.0	10.977051693798746	1000.0	200.0	1.713060331988801e+43	0.09999999999999988	4.7097744427893137e+42	1.9876621720576646e-10	0.4247346
4407	3.843405313699653e+16	3.868707895764659e+16	3048213462897424.0	21.4469841710108	3000.0	10000.0	2.300437920464478e+43	0.1	1.150218960232239e+42	1.572217364404969e-17	0.3009952
4781	3.84504087908562e+16	3.801591080037689e+16	1900795540018844.5	9.369957657511543	1000.0	200.0	7.704174272740376e+42	0.10000000000019929	8.220576842521513e+41	1.9965890326593073e-07	0.5936148
506	3.848379245779121e+16	3.92314112225001e+16	2918600812694313.0	11.579391340183252	1000.0	200.0	2.759929749111588e+43	0.10000000000000002	1.379964874555794e+42	1.656627541269548e-17	0.4272143
5093	3.9167664119372184e+16	3.9472132425979736e+16	2490954500800245.0	13.180907054372426	1000.0	200.0	2.824072099325824e+43	0.10000000000000003	1.412036049662912e+42	1.9644105168268694e-17	0.5997992
3996	3.923516884777781e+16	3.813016701395373e+16	1906508350697686.5	7.7363181735495345	1000.0	200.0	2.3588132290631925e+43	0.09999999999999998	1.1794066145315962e+42	2.777842582313816e-17	0.2986252
2731	3.9604003930039736e+16	4.0039097795245256e+16	2001954889762263.0	11.368725819823002	1000.0	200.0	2.7025545548822793e+43	0.09999999999999996	1.3512772774411397e+42	4.1633449142619505e-17	0.3653947
5185	4.020921919839558e+16	5.1405331494992344e+16	2.1492055025600196e+16	18.682800161914212	1000.0	200.0	2.7664139347822693e+43	0.10000000000000028	2.114004462495956e+42	1.0607283224259688e-08	0.7361717
5041	4.090644446358662e+16	4.0908034666304696e+16	2045401733315235.0	21.142089390873505	1000.0	200.0	2.847515801201277e+43	0.09999999999999996	1.4237579006006387e+42	9.090611297492223e-14	0.8345959
2525	4.093054158421602e+16	4.022491330474611e+16	2011245665237305.8	10.606923323844923	1000.0	200.0	8.267754725269703e+42	0.1000000000000001	9.58112471795873e+41	4.234298566916787e-09	0.3748477
2948	4.1129808631413496e+16	3.923103698126193e+16	8354381591815055.0	8.89384824020893	2000.0	500.0	2.1430205796707813e+43	0.10000000000513157	2.0803043268662588e+42	1.013076932711806e-06	0.4895895
4716	4.1141731094842376e+16	4.114907426970767e+16	2057453713485383.8	21.79070561732229	1000.0	200.0	2.862268453558318e+43	0.09999999999999998	1.4311342267791588e+42	6.6773911994635956e-12	0.884
3872	4.130316743344119e+16	4.161942051201178e+16	3905768681328917.5	10.3193091984008	1000.0	200.0	2.8779439419859887e+43	0.09999999999999998	1.4389719709929943e+42	1.967201647598448e-17	0.3405587
5213	4.168550092389803e+16	4.211616022039152e+16	2105808011019576.0	6.132713362065857	1000.0	200.0	2.8330382663228233e+43	0.10000000000000002	1.4165191331614118e+42	1.3877850324278604e-17	0.5821792
2871	4.174625438276967e+16	4.7237507557180744e+16	7173643966780836.0	4.8295389512439675	1000.0	200.0	1.160729581554377e+43	0.1000000000000218	2.4432285051941022e+42	6.609202225887368e-08	0.5730751
3517	4.18368118301603e+16	4.192873201962105e+16	2096436600981052.5	25.21453336762426	1000.0	200.0	2.8824775341057043e+43	0.10000000000000006	1.4412387670528522e+42	3.5926619941636634e-13	0.5936148
4292	4.193158509232531e+16	4.501858873638643e+16	1.2397579704432642e+16	8.960810536278943	1000.0	200.0	1.664988999837328e+43	0.1000000000000014	4.1311517294776475e+42	1.6850160126613016e-08	0.664885
3116	4.204334379313108e+16	4.313117367984107e+16	9108389217934476.0	9.200954320426225	2000.0	500.0	9.134773579519448e+42	0.10006274112147862	2.185659477501671e+42	0.003541791615469334	0.46
2482	4.232068643264428e+16	5.077362900065081e+16	8427304926253026.0	8.873904157095884	1000.0	200.0	1.997155983370357e+43	0.1	6.623815654843396e+42	9.330013809368934e-17	0.5794078
4039	4.234584739825979e+16	4.316800416953545e+16	6244160312012669.0	8.730841654300978	2000.0	500.0	1.0399964244289901e+43	0.10238763655588039	2.2615730963709743e+42	0.021721567688661854	0.3373564
4853	4.238554711270211e+16	4.323669973498069e+16	2398550991908028.5	9.831238844773976	1000.0	200.0	2.7133025128913505e+43	0.09999999999999999	1.3566512564456754e+42	1.3887580190753445e-17	0.4087361
3912	4.240379515212946e+16	4.793530304603186e+16	4745437071495242.0	4.842685503025202	1000.0	200.0	1.3677267837490864e+43	0.09999999999999992	2.711651182768079e+42	6.132037629371264e-11	0.6624969
4624	4.3050716337503576e+16	4.9827920140336056e+16	9318415500953146.0	4.869890249286555	3000.0	500.0	7.604285232775685e+42	0.16735235134645687	3.7158231926427026e+42	0.09478467292504705	0.5206637
2522	4.308032884286829e+16	4.325105492606724e+16	3038538194986783.5	13.412052419798076	1000.0	200.0	2.6812571776796053e+43	0.09999999999999992	1.3406285888398028e+42	8.32667288503396e-17	0.4185443
2949	4.316343542214631e+16	4.319119149656142e+16	2159559574828071.2	11.659305542568152	1000.0	200.0	2.682670320716155e+43	0.1	1.3413351603580777e+42	2.8894976064380773e-19	0.457299
5028	4.385286342291679e+16	4.478420329004819e+16	7782770949197224.0	10.376206458155279	2000.0	200.0	3.7288400918785123e+42	0.10147255617511652	7.923102585331458e+41	0.01709803536475546	0.3255711
3636	4.414954763423935e+16	4.415063211684805e+16	2207531605842402.5	30.16945383177923	1000.0	200.0	2.7462749815656925e+43	0.09999999999999995	1.3731374907828463e+42	2.5191182947322556e-15	0.569925
4222	4.459114017184681e+16	4.438490331402763e+16	2219245165701381.8	19.68894264847204	2000.0	500.0	3.202818338632947e+43	0.09999999999999999	1.6014091693164736e+42	1.5717993567793635e-16	0.303749
4877	4.5020894961581704e+16	4.50213203555403e+16	2251066017777015.2	11.456463742876508	1000.0	200.0	2.800693064142437e+43	0.1	1.4003465320712186e+42	1.9626157796847357e-17	0.4017538
129802	4.503785345280186e+16	4.322811568605212e+16	7632699811959573.0	8.448239562564435	2000.0	500.0	2.065443978205961e+43	0.1000000000000219	1.5794360903033545e+42	6.632896560431795e-08	0.4232444
4791	4.5348684260382904e+16	4.378955181734935e+16	2189477590867467.8	7.67524561038107	1000.0	200.0	8.990907818625967e+42	0.10000000000000231	6.172359067183472e+41	2.2109809042329604e-08	0.3750168
4449	4.636091922560848e+16	7.654186719425789e+16	2.8599356191397456e+16	11.146256091368231	2000.0	500.0	2.569002850832408e+43	0.10351209582814408	3.262559822670212e+42	0.026269456570754728	0.7468226
4272	4.680274932712264e+16	4.217641412964128e+16	9957653565916748.0	5.660651559535875	2000.0	200.0	2.2668090997880685e+43	0.18013675786484123	4.400708151285379e+42	0.09800740590322772	0.3911264
418	4.7654747582293704e+16	4.8636524539968056e+16	7381629157524688.0	9.359817563011978	1000.0	200.0	1.263652247282279e+43	0.10000000000009811	2.5124514041388358e+42	1.3996673684138863e-07	0.4209863
2925	4.7930033109269784e+16	6.201469273757045e+16	1.1833963759761678e+16	8.49276113396353	1000.0	200.0	2.2262766856377424e+43	0.09999999999999999	2.1783078064126854e+42	7.451471581013651e-17	0.5280803
3291	4.820138551822178e+16	4.707833374161941e+16	2353916687080970.5	9.656681253740114	1000.0	200.0	9.323322161948148e+42	0.0999999999999999	4.661661080974075e+41	6.751956771332945e-12	0.4194
4321	4.851389195444529e+16	4.899935221567428e+16	2515496986356995.0	7.803839031900737	1000.0	200.0	1.1129530378660222e+43	0.10000000000000002	1.3454581797616436e+42	2.691459746738301e-09	0.471599
3318	4.874464665716922e+16	4.903531608100473e+16	2451765804050236.5	8.567034757314056	2000.0	200.0	9.242890196983236e+42	0.2924641024658435	1.1664055455357072e+42	0.038083982921774374	0.2539419
3109	4.950133965482571e+16	5.1564126298700184e+16	1.7345484799385764e+16	12.20821935229177	2000.0	200.0	6.246395224011062e+42	0.12068529501856343	3.061231876329369e+42	0.0609048915956391	0.3983267
2702	4.965244549109759e+16	5.200980528813879e+16	8182937918274520.0	7.939127420965282	1000.0	200.0	2.427204566315029e+43	0.10541392808326257	1.2422605575341386e+42	0.03245727960507141	0.4836612
3854	4.980341199235982e+16	5.014024256224267e+16	2507012128112133.5	9.110790828817224	2000.0	200.0	9.201166861332186e+42	0.2837592956040321	1.655311015739412e+42	0.05462948288164883	0.2396894
4824	5.035213153015136e+16	5.0179204815187704e+16	5314672820225272.0	10.293166716877904	1000.0	200.0	1.377703503665731e+43	0.10000000000000037	2.5063343859791283e+42	1.1844687596200962e-08	0.878522
3603	5.052687859649963e+16	6.558864552876644e+16	1.3170071080531142e+16	21.873203647846175	1000.0	200.0	2.322643849388367e+43	0.09999999999999998	1.4632993255568553e+42	2.2988569781682603e-14	0.6773039
2542	5.05353413967446e+16	5.8758693609980984e+16	1.599486204317699e+16	20.98111131114941	1000.0	200.0	2.2410405263736063e+43	0.10000000000000003	2.82926906338551e+42	4.031270663553943e-17	0.7613664
2379	5.107530690597062e+16	5.148482886136565e+16	2574241443068282.5	28.58524863697956	1000.0	200.0	2.1912458045721145e+43	0.09999999999999999	1.610880163281195e+42	2.5276287781770076e-13	0.663527
4596	5.133791148748819e+16	5.0867217442030664e+16	2543360872101533.5	9.848995670764857	2000.0	200.0	4.797573836466443e+42	0.10407582443731345	9.561392292836809e+41	0.028258671989654587	0.2797543
4591	5.165926732896817e+16	5.808178195446832e+16	6745076158799943.0	9.080762978831144	3000.0	2000.0	2.2743793356508485e+43	0.09999999999999999	1.1371896678254243e+42	9.352149369127562e-17	0.4658644
4019	5.197847145923293e+16	6.420903172243676e+16	1.8005072801830858e+16	7.866726674262925	1000.0	200.0	2.3749322480898406e+43	0.09999999999999996	1.822094963275831e+42	4.512495877812555e-17	0.6570104
3846	5.277225653656792e+16	5.276442562275769e+16	2638221281137884.5	7.783100622761366	1000.0	200.0	1.1893502339068295e+43	0.09999999999999999	5.946751169534148e+41	8.410350125103071e-14	0.3850499
